customerID,Contract,tenure,MonthlyCharges,Churn,Predicted_Churn_Probability,Risk_Tier
0080-EMYVY,One year,14,51.45,No,0.31923724788714763,Medium
6981-TDRFT,One year,44,54.3,No,0.3191027982956573,Medium
2233-FAGXV,Month-to-month,5,24.3,No,0.31902417940461386,Medium
0201-OAMXR,One year,70,115.55,Yes,0.31866418666430374,Medium
2108-GLPQB,Month-to-month,25,55.55,No,0.3185682655522317,Medium
5144-PQCDZ,Month-to-month,4,19.95,No,0.3185407730775253,Medium
1309-XGFSN,One year,52,80.85,No,0.31853781180693885,Medium
5709-LVOEQ,Two year,0,80.85,No,0.31835249693486717,Medium
7526-IVLYU,Month-to-month,3,19.65,No,0.3183209456065741,Medium
9426-SXNHE,Month-to-month,2,18.75,No,0.3180340661935722,Medium
8006-PYCSW,Month-to-month,2,20.1,No,0.3179839836393471,Medium
4785-NKHCX,Month-to-month,5,20.05,No,0.3179276355967978,Medium
0489-WMEMG,One year,23,49.45,No,0.3177732028311194,Medium
2450-ZKEED,One year,11,53.8,No,0.3173450460846522,Medium
9762-YAQAA,One year,39,81.4,No,0.3172882417982712,Medium
4237-CLSMM,Month-to-month,2,20.0,No,0.3171061330553097,Medium
5353-WILCI,Month-to-month,28,56.05,No,0.31681677360672095,Medium
3794-NFNCH,Month-to-month,30,50.0,No,0.31658033987364126,Medium
1442-OKRJE,One year,66,103.15,No,0.3164790088629269,Medium
2056-EVGZL,One year,68,105.75,No,0.3163609826489621,Medium
8746-OQQRW,Month-to-month,4,25.25,No,0.3162081454906192,Medium
3192-NQECA,Two year,68,110.0,Yes,0.31616735040816696,Medium
1125-SNVCK,Month-to-month,49,43.8,No,0.3161203442047397,Medium
7820-ZYGNY,One year,63,90.45,No,0.31608290661026117,Medium
9504-DSHWM,Month-to-month,20,59.2,No,0.31604440233388037,Medium
9818-XQCUV,Month-to-month,2,20.35,No,0.3160378379848992,Medium
0816-TSPHQ,Month-to-month,2,20.75,No,0.3158546293125333,Medium
6794-HKIAJ,Month-to-month,62,90.7,No,0.315788471367525,Medium
1114-CENIM,Month-to-month,54,55.0,Yes,0.31577939032315294,Medium
0864-FVJNJ,One year,64,113.35,No,0.31571910307906564,Medium
5616-PRTNT,Month-to-month,20,19.4,Yes,0.3156439951357663,Medium
1060-ENTOF,One year,67,105.4,No,0.3155512463388495,Medium
4701-MLJPN,Month-to-month,31,55.25,Yes,0.31546624506964727,Medium
7089-XXAYG,One year,25,38.1,No,0.3153932687528602,Medium
3099-OONVS,Month-to-month,25,54.3,No,0.3151623864023167,Medium
1755-RMCXH,Month-to-month,2,20.3,No,0.31508931767533666,Medium
8561-NMTBD,One year,67,112.35,No,0.31505805323132974,Medium
0117-LFRMW,Month-to-month,37,40.2,Yes,0.31478802604432365,Medium
2474-LCNUE,Month-to-month,23,73.65,No,0.31473118598728134,Medium
8107-RZLNV,Two year,72,106.3,No,0.3143696991327359,Medium
3920-HIHMQ,Month-to-month,26,49.5,No,0.3143244382366828,Medium
1796-JANOW,Month-to-month,2,19.95,No,0.3142086994875017,Medium
4119-ZYPZY,Two year,71,106.8,No,0.3141621355868258,Medium
9817-APLHW,Month-to-month,12,25.0,No,0.314142419136202,Medium
3703-TTEPD,Month-to-month,21,65.35,No,0.3141302986679498,Medium
2839-RFSQE,Month-to-month,2,20.65,Yes,0.31394632303862713,Medium
2342-CKIAO,Month-to-month,2,20.3,No,0.31393913763131526,Medium
3351-NQLDI,One year,67,94.35,Yes,0.3137939062023507,Medium
7219-TLZHO,Month-to-month,4,20.85,No,0.3137329842074856,Medium
0733-VUNUW,Month-to-month,24,55.65,Yes,0.3135947396182354,Medium
5837-LXSDN,One year,21,58.85,No,0.31346393284539525,Medium
0440-MOGPM,One year,41,80.55,No,0.31341591250932715,Medium
1518-OMDIK,Month-to-month,33,44.55,No,0.3133900102119334,Medium
2277-BKJKN,Two year,71,99.2,No,0.31335112602995463,Medium
1814-DKOLC,Month-to-month,5,25.45,No,0.31319798911989766,Medium
2307-FYNNL,Two year,65,109.05,No,0.3131528535971086,Medium
5067-DGXLL,Month-to-month,2,20.25,No,0.3131479171386469,Medium
9308-ANMVE,Month-to-month,47,55.3,No,0.31314760331237257,Medium
5651-CRHKQ,One year,41,86.2,No,0.31300515624574404,Medium
0895-LMRSF,One year,23,64.9,No,0.312290947489063,Medium
5343-SGUBI,One year,52,80.2,No,0.3122255528808962,Medium
7516-GMHUV,Two year,50,105.05,No,0.3122079770365778,Medium
1409-PHXTF,Two year,54,110.45,No,0.31211018985002753,Medium
0278-YXOOG,Month-to-month,5,21.05,Yes,0.3119985287358272,Medium
2696-ECXKC,One year,55,100.9,No,0.3115016864980468,Medium
0384-RVBPI,Month-to-month,20,64.4,No,0.31144949227351026,Medium
0030-FNXPP,Month-to-month,3,19.85,No,0.31126122481065177,Medium
0137-UDEUO,Month-to-month,3,19.85,Yes,0.3111507348498983,Medium
4486-EFAEB,Month-to-month,13,20.4,No,0.31088517909149616,Medium
7432-FFVAR,One year,46,90.95,No,0.3108121528268677,Medium
4472-LVYGI,Two year,0,52.55,No,0.3105288402814771,Medium
3011-WQKSZ,Month-to-month,19,20.0,No,0.31046636288822343,Medium
6408-OTUBZ,One year,66,104.55,No,0.3104496957334688,Medium
6873-UDNLD,Month-to-month,40,67.45,No,0.31041709691481106,Medium
0031-PVLZI,Month-to-month,4,20.35,Yes,0.31036804004040147,Medium
1444-VVSGW,One year,70,115.65,Yes,0.310341019460623,Medium
8865-TNMNX,One year,10,49.55,No,0.31030911413483997,Medium
0824-VWDPO,One year,45,96.75,No,0.3099526719268372,Medium
8100-HZZLJ,Month-to-month,43,63.95,No,0.309929703585188,Medium
7931-PXHFC,One year,38,62.3,Yes,0.3099284911632648,Medium
0557-ASKVU,One year,18,54.4,No,0.30981993634785554,Medium
7845-URHJN,Month-to-month,8,20.15,Yes,0.3095801144586018,Medium
3324-OIRTO,One year,71,104.65,No,0.30950274988351856,Medium
0484-FFVBJ,One year,32,64.85,No,0.3089822186468517,Medium
8035-BUYVG,One year,40,42.35,Yes,0.3089538981433062,Medium
2830-LEWOA,One year,61,103.9,No,0.30891304970003747,Medium
0178-CIIKR,Month-to-month,3,19.95,No,0.3089004659490934,Medium
6728-CZFEI,One year,15,56.15,No,0.3088924665713608,Medium
7108-DGVUU,One year,21,71.7,No,0.3085307892725142,Medium
0744-GKNGE,Month-to-month,64,86.8,No,0.30843302283279683,Medium
2577-GVSIL,One year,35,73.45,No,0.30841647243523057,Medium
4644-PIZRT,One year,17,70.35,No,0.3081397391429583,Medium
7605-SNLQG,Month-to-month,45,50.25,No,0.308004242245779,Medium
5766-XQXMQ,Month-to-month,29,68.85,Yes,0.3078297386840594,Medium
2801-NISEI,Month-to-month,24,54.95,No,0.30737408927970195,Medium
7502-BNYGS,Month-to-month,46,69.1,No,0.30729523426782157,Medium
1009-IRMNA,Month-to-month,7,20.0,Yes,0.3071608269647563,Medium
5315-CKEQK,One year,28,51.0,No,0.30703934628032153,Medium
0440-QEXBZ,Month-to-month,44,50.15,No,0.30680951671367285,Medium
7159-NOKYQ,Two year,67,93.15,No,0.3067610057920426,Medium
1337-BOZWO,One year,18,46.4,No,0.3066119865614207,Medium
2486-WYVVE,One year,31,79.3,No,0.30642995389023137,Medium
4423-JWZJN,One year,64,90.25,No,0.3063580703647193,Medium
2212-LYASK,One year,27,45.85,No,0.30624235580030795,Medium
3552-CTCYF,Two year,63,104.8,No,0.3062267869209209,Medium
4140-WJAWW,Month-to-month,5,19.85,Yes,0.3060614835007755,Medium
1121-QSIVB,One year,44,77.55,No,0.3060481750284298,Medium
4827-LTQRJ,One year,66,110.6,No,0.3059073068983588,Medium
6734-CKRSM,Month-to-month,3,20.0,No,0.30545996340577775,Medium
8017-UVSZU,Month-to-month,40,56.6,No,0.30511495107489417,Medium
7868-BGSZA,One year,43,80.2,No,0.3050566516085556,Medium
8150-QUDFX,Month-to-month,2,19.85,No,0.3048362283033966,Medium
9853-JFZDU,Month-to-month,35,56.85,No,0.3048253130019351,Medium
5286-YHCVC,Two year,72,104.8,No,0.3046295135977657,Medium
8644-XYTSV,Month-to-month,42,40.15,No,0.30460301108085575,Medium
5360-LJCNJ,Two year,71,105.15,No,0.30426852294209683,Medium
2308-STERM,Month-to-month,2,19.4,No,0.30423595678386095,Medium
4353-HYOJD,Month-to-month,27,49.85,No,0.3039178428976705,Medium
2978-XXSOG,Month-to-month,22,59.05,No,0.3038611695501073,Medium
9402-ROUMJ,One year,67,100.25,No,0.30385001896949765,Medium
3126-WQMGH,Month-to-month,49,52.15,No,0.3035564621879841,Medium
0917-EZOLA,Two year,72,104.15,Yes,0.30353040766378214,Medium
5294-CDGWY,One year,51,59.3,Yes,0.3033396103762446,Medium
7446-KQISO,Two year,45,109.75,No,0.303202065110703,Medium
5919-VCZYM,Month-to-month,2,20.05,No,0.3030976031297477,Medium
2321-OMBXY,One year,38,80.3,Yes,0.3029872114882418,Medium
3354-OADJP,One year,8,54.25,No,0.30261130122869756,Medium
6394-HHHZM,Month-to-month,3,20.7,No,0.3025289940181931,Medium
7470-DYNOE,One year,53,61.1,No,0.30228741542147064,Medium
3936-QQFLL,Month-to-month,2,19.75,No,0.3022410420570655,Medium
1855-CFULU,Month-to-month,4,20.05,No,0.3019661553724876,Medium
8734-FNWVH,Month-to-month,31,59.7,No,0.3017796874816792,Medium
1096-ADRUX,One year,66,74.25,No,0.30157164560120564,Medium
0396-HUJBP,Month-to-month,2,19.3,No,0.3015098274142808,Medium
3402-XRIUO,Month-to-month,22,63.55,No,0.3013565121618203,Medium
6386-SZZKH,Two year,49,107.95,Yes,0.301301625290388,Medium
9609-BENEA,One year,35,69.0,No,0.3011617076267058,Medium
7657-DYEPJ,One year,38,70.15,Yes,0.3011003064242525,Medium
2150-UWTFY,Month-to-month,22,61.15,Yes,0.3008856167676993,Medium
0136-IFMYD,Two year,69,109.95,No,0.3008324668671525,Medium
3675-EQOZA,Month-to-month,5,20.65,No,0.3006961651982661,Medium
0292-WEGCH,Month-to-month,54,86.2,No,0.3006836110469921,Medium
5681-LLOEI,One year,43,91.25,No,0.3006353778998532,Medium
2410-CIYFZ,Month-to-month,2,20.4,No,0.300515517877138,Medium
8548-AWOFC,Month-to-month,66,63.85,No,0.3004982007452785,Medium
8496-DMZUK,One year,30,90.4,No,0.3002649133723412,Medium
4622-YNKIJ,Two year,33,88.95,No,0.3001837636594129,Medium
0447-BEMNG,Month-to-month,48,45.3,Yes,0.30010436999221474,Medium
5832-TRLPB,One year,29,75.35,No,0.30008728469830764,Medium
7976-CICYS,Month-to-month,4,20.7,No,0.3000821912550279,Medium
8929-KSWIH,Two year,25,99.3,No,0.29993296752063603,Low
2639-UGMAZ,One year,71,56.45,No,0.29989051274632805,Low
1208-DNHLN,One year,23,48.35,Yes,0.2998093834131582,Low
5687-DKDTV,Month-to-month,4,20.35,Yes,0.2996962633132065,Low
8559-WNQZS,Two year,1,20.45,No,0.2995426689200355,Low
0696-UKTOX,Month-to-month,23,54.15,No,0.2995418108989937,Low
9837-FWLCH,Month-to-month,12,19.2,No,0.2992196847405752,Low
5089-IFSDP,Two year,58,109.45,Yes,0.29914206680525,Low
3694-GLTJM,Month-to-month,5,19.65,No,0.29899947854071407,Low
1925-GMVBW,Month-to-month,5,20.55,No,0.29893507472316755,Low
8624-GIOUT,Month-to-month,49,59.75,Yes,0.2988639351531733,Low
8044-BGWPI,Month-to-month,12,21.15,No,0.2987582677250281,Low
2791-SFVEW,Month-to-month,9,20.15,No,0.2986833546007045,Low
8984-EYLLL,Two year,64,105.25,No,0.2986743227098773,Low
5578-NKCXI,One year,58,99.25,No,0.29851934001687425,Low
9770-LXDBK,Month-to-month,3,20.4,No,0.29847469370041957,Low
4419-UJMUS,Two year,69,99.35,No,0.29845966947255453,Low
4742-DRORA,One year,60,95.4,No,0.2983707801708513,Low
5989-OMNJE,One year,24,57.6,No,0.29825939070851554,Low
4139-SUGLD,Month-to-month,31,35.4,Yes,0.29815068984063053,Low
0690-SRQID,Month-to-month,4,19.65,No,0.29807479820863714,Low
9069-LGEUL,Month-to-month,23,59.95,No,0.29771846876610825,Low
9555-SAHUZ,Month-to-month,38,54.5,No,0.2976076192724248,Low
6937-GCDGQ,One year,19,48.95,No,0.29739948855690074,Low
7785-RDVIG,Month-to-month,3,19.3,No,0.29728368984662074,Low
4785-QRJHC,One year,46,59.9,Yes,0.2970107516704584,Low
6447-GORXK,Month-to-month,31,25.0,No,0.2969724536799916,Low
6035-RIIOM,Two year,54,97.2,No,0.29696130810564225,Low
6776-TLWOI,Month-to-month,3,19.85,Yes,0.2968713683298417,Low
9798-DRYDS,One year,17,61.95,No,0.2964037705765489,Low
9027-YFHQJ,Month-to-month,7,25.05,No,0.2963480465841212,Low
9618-LFJRU,Month-to-month,4,20.45,No,0.2962602704300259,Low
3221-CJMSG,Month-to-month,24,51.1,No,0.29609128327331985,Low
3941-XTSKM,One year,42,45.1,No,0.29589619683783835,Low
1465-WCZVT,Month-to-month,3,19.65,No,0.29586623539758655,Low
7036-TYDEC,Two year,69,104.0,No,0.2958248693737848,Low
7740-BTPUX,Two year,55,113.6,No,0.2957729929092849,Low
3039-MJSLN,Month-to-month,3,20.2,No,0.29571500576839227,Low
4939-KYYPY,Month-to-month,27,59.45,No,0.29562848144839915,Low
6806-YDEUL,Month-to-month,6,19.5,No,0.29553093788138374,Low
0743-HRVFF,One year,51,56.15,No,0.2953120987495122,Low
3571-DPYUH,One year,58,94.7,No,0.2952327340974492,Low
2634-HCZGT,One year,53,60.05,Yes,0.2950560259978586,Low
7764-BDPEE,Month-to-month,3,20.85,No,0.2949113604659286,Low
2732-ISEZX,Month-to-month,5,20.5,No,0.29478706079391814,Low
8756-RDDLT,Month-to-month,68,44.95,No,0.2947701034637617,Low
1679-JRFBR,One year,70,108.15,No,0.29463397759558985,Low
3977-QCRSL,Month-to-month,5,20.15,No,0.2946308222253964,Low
0723-FDLAY,One year,44,85.25,No,0.294583888224529,Low
2680-XKKNJ,One year,8,58.2,No,0.29449987829637464,Low
3160-TYXLT,Month-to-month,53,46.3,No,0.2944853574270859,Low
9259-PACGQ,Month-to-month,34,62.65,Yes,0.2944709637910733,Low
4397-FRLTA,Month-to-month,4,20.15,No,0.29430818467292047,Low
2242-MFOTG,One year,33,80.1,No,0.294262784751645,Low
0396-UKGAI,Month-to-month,23,55.3,No,0.29386479143405225,Low
2775-SEFEE,Two year,0,61.9,No,0.2936634457011312,Low
6941-KXRRV,One year,48,58.95,No,0.29365178467959674,Low
1371-WEPDS,One year,40,55.8,No,0.29360011007577813,Low
0289-IVARM,Month-to-month,35,60.55,No,0.2935588874900069,Low
5269-NRGDP,One year,42,73.15,No,0.29348423689540065,Low
3363-EWLGO,Month-to-month,5,19.95,No,0.2934353611998314,Low
2773-OVBPK,Two year,67,111.3,No,0.29316526630820533,Low
7102-JJVTX,One year,9,48.6,No,0.29310749684330234,Low
7266-GSSJX,Month-to-month,11,20.45,No,0.2930344230709303,Low
8663-UPDGF,Month-to-month,26,69.5,No,0.2929336652678198,Low
3224-DFQNQ,One year,66,89.0,No,0.2928461200962556,Low
9060-HJJRW,One year,51,56.4,No,0.2927617740178264,Low
9101-NTIXF,Month-to-month,2,19.4,No,0.29248889001839007,Low
9367-OIUXP,Month-to-month,4,20.7,No,0.29235408019434556,Low
4531-AUZNK,One year,51,95.15,No,0.2923421677128116,Low
7762-URZQH,Two year,66,106.05,Yes,0.29230909275802713,Low
0842-IWYCP,Month-to-month,46,44.95,No,0.2919495065777994,Low
6732-FZUGP,One year,47,94.9,No,0.29194877546211706,Low
8707-RMEZH,One year,69,87.3,No,0.2916164542037052,Low
7654-YWJUF,One year,43,84.25,No,0.29159408004044884,Low
3090-HAWSU,Two year,61,111.6,Yes,0.2915461574554677,Low
0366-NQSHS,Month-to-month,2,19.35,No,0.2914801009189399,Low
4654-DLAMQ,One year,64,97.0,No,0.29128660526104827,Low
5702-SKUOB,Month-to-month,4,19.6,No,0.291134248021662,Low
4186-ZBUEW,One year,36,70.7,No,0.2910682219232637,Low
3282-ZISZV,One year,32,83.7,No,0.29073429347806107,Low
8610-ZIKJJ,One year,2,20.3,No,0.2900708576463028,Low
1336-EZFZY,Month-to-month,4,20.05,No,0.28992223406782724,Low
9758-MFWGD,One year,48,29.9,No,0.2898473845206199,Low
6635-MYYYZ,One year,30,85.35,Yes,0.2898036916616063,Low
9076-AXYIK,Two year,64,102.1,No,0.2897837915527553,Low
8970-ANWXO,One year,23,73.75,No,0.2896820027993887,Low
1247-QBVSH,Month-to-month,43,50.2,No,0.2896024118649385,Low
5397-TUPSH,One year,65,70.95,No,0.2893024400124981,Low
1530-ZTDOZ,Month-to-month,49,40.65,No,0.28927159738543556,Low
3537-RYBHH,Month-to-month,47,67.45,No,0.28917606942535257,Low
7208-PSIHR,Two year,70,104.3,No,0.2891132271082003,Low
4923-ADWXJ,Month-to-month,25,65.8,No,0.28906188057103505,Low
0565-JUPYD,One year,63,104.5,No,0.2889669075358972,Low
3729-OWRVL,Two year,65,110.35,No,0.28867813056343933,Low
9357-UJRUN,One year,24,58.35,No,0.28853800589241374,Low
4106-HADHQ,One year,39,80.0,Yes,0.2883256611776013,Low
2294-DMMUS,Month-to-month,62,70.45,No,0.28812562079478726,Low
8053-WWDRO,Month-to-month,6,19.5,Yes,0.28790432782743225,Low
1666-JZPZT,Month-to-month,27,49.0,No,0.28785205934825564,Low
4853-RULSV,Two year,70,104.0,Yes,0.28766040063968285,Low
6865-JZNKO,Month-to-month,30,55.3,No,0.28756840707710873,Low
3806-YAZOV,Month-to-month,3,18.8,No,0.2873803088189609,Low
0233-FTHAV,One year,60,79.2,No,0.28730239134343827,Low
6261-RCVNS,One year,42,73.9,Yes,0.2872042251106968,Low
1852-XEMDW,Month-to-month,22,65.05,No,0.2871002688019286,Low
9170-GYZJC,Month-to-month,41,79.9,Yes,0.287042981574564,Low
8405-IGQFX,One year,63,90.05,No,0.28701030948849127,Low
9470-RTWDV,One year,26,82.0,No,0.28691789830916453,Low
2887-JPYLU,Month-to-month,41,45.2,No,0.28662527127834475,Low
1492-QGCLU,Month-to-month,53,85.7,No,0.28618930528154923,Low
2155-AMQRX,Month-to-month,28,54.9,No,0.2861891519847854,Low
3863-QSTYI,Month-to-month,59,64.65,No,0.28618202192591724,Low
2159-TURXX,Month-to-month,5,20.05,No,0.28616333527976157,Low
1684-FLBGS,Month-to-month,23,69.5,No,0.2861614688359063,Low
4822-LPTYJ,Two year,72,103.75,No,0.2860935067239025,Low
2558-BUOZZ,One year,47,94.8,No,0.2859117641886346,Low
5032-USPKF,One year,38,84.1,No,0.2851466469047292,Low
2959-EEXWB,Month-to-month,45,50.9,No,0.28514007396896995,Low
1877-HKBQX,One year,11,54.6,No,0.28513910487664473,Low
4713-ZBURT,Two year,45,99.7,No,0.2851222782753445,Low
4558-CGYCZ,Month-to-month,4,19.75,No,0.28495078734542706,Low
6034-ZRYCV,Two year,72,54.2,Yes,0.2846793504883938,Low
9513-DXHDA,One year,27,81.7,No,0.28450170555966636,Low
0960-HUWBM,Two year,65,104.1,No,0.28417206428368624,Low
4174-LPGTI,One year,41,66.5,Yes,0.2841552311083373,Low
4429-WYGFR,Month-to-month,26,49.15,No,0.28411250360635776,Low
2065-MMKGR,One year,29,71.0,No,0.28393221921117157,Low
7951-VRDVK,One year,36,85.85,No,0.2838036104122693,Low
4129-LYCOI,Two year,67,104.0,No,0.28376208779961853,Low
6586-PSJOX,One year,15,55.2,No,0.28373946812302153,Low
8200-KLNYW,One year,21,80.9,No,0.2837264542047578,Low
5307-UVGNB,Month-to-month,53,48.7,No,0.28356003526465223,Low
9114-AAFQH,One year,48,65.65,No,0.28346601468389293,Low
0285-INHLN,Month-to-month,27,54.75,No,0.28319094970816283,Low
1371-DWPAZ,Two year,0,56.05,No,0.2831173149428141,Low
9929-PLVPA,Month-to-month,4,20.4,No,0.2830353393519204,Low
6549-YMFAW,Month-to-month,9,21.25,No,0.2829838944385257,Low
8559-CIZFV,One year,21,77.5,Yes,0.2826874447722832,Low
6968-MHOMU,One year,58,45.0,No,0.28248964493801937,Low
2851-MMUTZ,Month-to-month,27,56.15,No,0.2823594521752601,Low
7787-BNTZM,Month-to-month,6,20.15,No,0.2818913094252057,Low
3156-QLHBO,Month-to-month,2,19.25,No,0.28188701851588743,Low
0723-VSOBE,One year,45,34.2,No,0.2818716100116081,Low
8465-SBRXP,Two year,38,94.9,No,0.28185355532090817,Low
2834-JRTUA,Two year,71,108.05,Yes,0.28182090316218983,Low
9754-CLVZW,Month-to-month,26,38.85,No,0.2818036440735389,Low
6242-SGYTS,One year,62,94.95,No,0.28129333955957386,Low
9742-XOKTS,One year,67,89.55,No,0.2808931134794849,Low
7013-PSXHK,One year,40,80.75,No,0.2808802683428133,Low
0670-ANMUU,One year,71,97.65,No,0.2806038629922165,Low
6621-YOBKI,Month-to-month,5,20.35,No,0.2805726295497404,Low
2530-ENDWQ,Two year,71,93.7,Yes,0.28046521249191575,Low
6402-SSEJG,One year,25,61.05,No,0.2804425860927861,Low
8231-BSWXX,One year,71,79.05,No,0.280432042070209,Low
0022-TCJCI,One year,45,62.7,Yes,0.28033115631786143,Low
2439-QKJUL,Month-to-month,5,20.25,No,0.2802168984315735,Low
2055-SIFSS,Month-to-month,55,51.65,No,0.28011223339094393,Low
6377-KSLXC,Month-to-month,5,19.95,No,0.2801025463452173,Low
4198-VFOEA,One year,12,33.6,No,0.27943498193640676,Low
9770-KXGQU,One year,53,98.6,No,0.27932626980107284,Low
0303-WMMRN,Month-to-month,5,19.25,No,0.2791778957485519,Low
4489-SNOJF,Month-to-month,35,72.25,Yes,0.27902860097561716,Low
3635-JBPSG,Two year,15,38.8,No,0.2789033183858393,Low
5446-DKWYW,One year,61,65.2,No,0.27887665913905635,Low
5514-YQENT,Two year,41,111.15,No,0.27874616477483366,Low
4815-YOSUK,One year,72,104.9,No,0.2786922691968163,Low
1921-KYSAY,One year,41,68.6,No,0.2786204143096616,Low
5020-ZSTTY,One year,54,82.45,Yes,0.2781905031873262,Low
9134-WYRVP,One year,51,86.35,No,0.2779501295399473,Low
5577-OTWWW,Month-to-month,15,19.75,Yes,0.27786260678992764,Low
7083-YNSKY,Month-to-month,15,25.4,Yes,0.27785395173652494,Low
9848-JQJTX,Two year,72,100.9,No,0.2777691152337643,Low
3115-CZMZD,Two year,0,20.25,No,0.27769104070579037,Low
2616-UUTFK,Month-to-month,33,72.75,No,0.27749112614348953,Low
7521-YXVZY,Month-to-month,3,19.95,No,0.2773173607902995,Low
4000-VGMQP,One year,38,78.95,No,0.2772923839417036,Low
5955-EPOAZ,Month-to-month,6,20.95,No,0.2770877982227129,Low
7727-SHVZV,Month-to-month,9,19.5,No,0.27706999320875797,Low
6575-SUVOI,Month-to-month,25,69.5,No,0.2769791205580177,Low
0810-BDHAW,One year,24,78.4,No,0.2769140309181878,Low
4726-DLWQN,Month-to-month,50,70.35,No,0.276762882473384,Low
1163-ONYEY,Month-to-month,41,74.55,No,0.27653950118996384,Low
8741-LQOBK,Month-to-month,46,35.05,No,0.27645313671540594,Low
8065-QBYTO,One year,71,99.65,No,0.27624291407851254,Low
8731-WBBMB,Month-to-month,26,81.9,No,0.2762312524171388,Low
0257-KXZGU,Month-to-month,32,62.45,No,0.27564470850889683,Low
6500-JVEGC,One year,68,101.35,No,0.2755463000177708,Low
3733-UOCWF,One year,61,85.55,No,0.27541361184771945,Low
4903-UYAVB,Month-to-month,5,19.35,Yes,0.2753494406081635,Low
5236-PERKL,Two year,57,112.95,Yes,0.275248799858075,Low
6035-BXTTY,Month-to-month,32,54.65,No,0.27471395046556196,Low
7672-VFMXZ,Month-to-month,57,55.7,No,0.2746734905160827,Low
1389-WNUIB,One year,20,76.0,No,0.27389450858443254,Low
0114-RSRRW,Month-to-month,10,19.95,No,0.2736038465419079,Low
0068-FIGTF,One year,27,78.2,No,0.27344051399434977,Low
3181-MIZBN,Month-to-month,16,19.75,No,0.27326271767780336,Low
9256-JTBNZ,Month-to-month,11,20.3,No,0.2729567446836061,Low
2419-FSORS,Two year,72,108.4,No,0.27284075418933335,Low
4837-QUSFT,One year,65,100.15,No,0.2727785315374109,Low
6559-ILWKJ,Two year,71,49.35,Yes,0.27271333985168794,Low
1383-EZRWL,Month-to-month,7,20.05,Yes,0.2726148526115083,Low
6258-NGCNG,Month-to-month,7,23.5,No,0.27260504623946086,Low
1099-BTKWT,One year,68,54.4,No,0.2725442157837864,Low
3374-TTZTK,Two year,52,106.3,No,0.2721995144627584,Low
5155-AZQPB,Month-to-month,28,49.9,No,0.2721897198182389,Low
1527-SXDPN,Two year,52,96.25,Yes,0.27203410670002404,Low
6556-DBKZF,Two year,71,76.05,No,0.27202495317632547,Low
9822-BIIGN,Month-to-month,53,71.85,No,0.27189915113394086,Low
8034-RYTVV,One year,55,84.25,No,0.2715956232862592,Low
3034-ZBEQN,One year,48,34.7,Yes,0.27157318529609503,Low
1222-LRYKO,Month-to-month,6,26.35,No,0.27151938654763946,Low
7356-AYNJP,One year,4,23.9,No,0.27130919616554827,Low
6368-NWMCE,Month-to-month,38,68.15,No,0.2712128113481484,Low
6661-EIPZC,Month-to-month,48,29.5,No,0.2711289756721751,Low
2023-VQFDL,Month-to-month,18,19.0,No,0.2711209524866021,Low
0345-XMMUG,Two year,46,108.9,No,0.27103035531646585,Low
4385-ZKVNW,Month-to-month,44,54.9,No,0.27094103385748575,Low
1697-BCSHV,Month-to-month,58,66.8,No,0.2709327882593677,Low
6972-SNKKW,Month-to-month,6,20.0,No,0.270750334686613,Low
5382-TEMLV,Month-to-month,45,50.9,No,0.2705550009338487,Low
4043-MKDTV,Two year,71,105.25,No,0.27029661234085656,Low
1099-GODLO,Two year,1,20.35,No,0.2697954482583687,Low
3038-PQIUY,Month-to-month,38,66.15,No,0.2695637193516328,Low
1641-BYBTK,Month-to-month,6,20.2,No,0.2694466286312432,Low
8845-LWKGE,One year,30,64.5,No,0.26943497251945214,Low
5808-TOTXO,One year,3,20.55,No,0.26937266631561,Low
9086-YJYXS,One year,34,77.2,No,0.2692844921661403,Low
7317-GGVPB,Two year,71,108.6,Yes,0.2692517941658622,Low
8996-ZROXE,One year,57,53.5,No,0.2691273334182622,Low
8089-UZWLX,Two year,71,104.05,No,0.26866787654359653,Low
3915-ODIYG,One year,60,71.75,No,0.26854472294129444,Low
0384-LPITE,One year,40,62.05,No,0.2685399942190289,Low
1097-FSPVW,Month-to-month,42,54.55,No,0.2685090884133432,Low
8785-EPNCG,Month-to-month,11,23.15,Yes,0.26839251488731536,Low
5850-BDWCY,Month-to-month,6,20.2,No,0.2679742772538494,Low
8224-UAXBZ,One year,58,45.35,No,0.26760193495039664,Low
2330-PQGDQ,One year,51,84.2,No,0.26722880712606056,Low
6967-PEJLL,One year,37,40.2,No,0.26704421121927524,Low
7641-TQFHN,Two year,39,100.55,No,0.2668874888846318,Low
8467-WYNSR,Month-to-month,22,55.1,No,0.266754335138026,Low
7184-LRUUR,One year,22,65.25,No,0.2667189346752586,Low
0621-JFHOL,Two year,10,29.6,No,0.2664944817449813,Low
8224-IVVPA,Month-to-month,27,56.7,No,0.26642119751204413,Low
2391-IPLOP,One year,50,69.65,No,0.26632999067107616,Low
2233-TXSIU,One year,17,44.45,No,0.2663049581325943,Low
7954-MLBUN,Two year,31,99.45,No,0.2661130945522256,Low
7746-QYVCO,One year,16,55.85,No,0.26607039325455256,Low
4422-QVIJA,Month-to-month,35,50.15,No,0.2660332942594374,Low
2091-MJTFX,Month-to-month,30,51.2,Yes,0.26597667760215143,Low
3186-AJIEK,Two year,66,105.65,No,0.2658689605278108,Low
